"date","Item","Element","Value"
2020-05-05,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-7.6
2020-05-05,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",33.2
2020-05-05,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",28.3
2020-05-05,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",18.8
2020-05-05,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",42.4
2020-05-05,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",42.4
2020-05-05,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",24.5
2020-05-05,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-5.4
2020-05-05,"EURO FX - CME","Smart money net position (% of OI)",-46
2020-05-05,"JAPANESE YEN - CME","Smart money net position (% of OI)",-39.3
2020-05-05,"MEXICAN PESO - CME","Smart money net position (% of OI)",-18
2020-05-05,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-7
2020-05-05,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-7
2020-05-05,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",38.7
2020-05-05,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",-14.3
2020-05-05,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",4.1
2020-05-05,"SWISS FRANC - CME","Smart money net position (% of OI)",-23.3
2020-05-05,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",-31.4
2020-05-05,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-12.5
2020-05-05,"VIX FUTURES - CBOE","Smart money net position (% of OI)",10.5
2020-05-05,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-2.3
2020-05-05,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",6.6
2020-05-05,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",-3.7
2020-05-05,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",15.5
2020-05-05,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",7.8
2020-05-05,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",-33.2
2020-05-05,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",-28.3
2020-05-05,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",-18.8
2020-05-05,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",-42.4
2020-05-05,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",-42.4
2020-05-05,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",-24.4
2020-05-05,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",5.5
2020-05-05,"EURO FX - CME","Speculators net position (% of OI)",46.2
2020-05-05,"JAPANESE YEN - CME","Speculators net position (% of OI)",39.2
2020-05-05,"MEXICAN PESO - CME","Speculators net position (% of OI)",17.9
2020-05-05,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",7
2020-05-05,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",7
2020-05-05,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",-38.7
2020-05-05,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",14.2
2020-05-05,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",-4.2
2020-05-05,"SWISS FRANC - CME","Speculators net position (% of OI)",23.2
2020-05-05,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",31.5
2020-05-05,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",12.5
2020-05-05,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-10.6
2020-05-12,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",2
2020-05-12,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-5.4
2020-05-12,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",2.3
2020-05-12,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",-15.4
2020-05-12,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-6.2
2020-05-12,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",33.2
2020-05-12,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",30.5
2020-05-12,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",19.8
2020-05-12,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",38
2020-05-12,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",38
2020-05-12,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",19.3
2020-05-12,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-5.1
2020-05-12,"EURO FX - CME","Smart money net position (% of OI)",-44.3
2020-05-12,"JAPANESE YEN - CME","Smart money net position (% of OI)",-39.8
2020-05-12,"MEXICAN PESO - CME","Smart money net position (% of OI)",-7.9
2020-05-12,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-7.8
2020-05-12,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-7.8
2020-05-12,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",39.2
2020-05-12,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",-10.8
2020-05-12,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",4.2
2020-05-12,"SWISS FRANC - CME","Smart money net position (% of OI)",-27.6
2020-05-12,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",-33.4
2020-05-12,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-13.7
2020-05-12,"VIX FUTURES - CBOE","Smart money net position (% of OI)",12.7
2020-05-12,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-1.9
2020-05-12,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",5.6
2020-05-12,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",-2.3
2020-05-12,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",15.5
2020-05-12,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",6.2
2020-05-12,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",-33.2
2020-05-12,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",-30.6
2020-05-12,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",-19.9
2020-05-12,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",-38.1
2020-05-12,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",-38.1
2020-05-12,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",-19.3
2020-05-12,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",5.1
2020-05-12,"EURO FX - CME","Speculators net position (% of OI)",44.4
2020-05-12,"JAPANESE YEN - CME","Speculators net position (% of OI)",40
2020-05-12,"MEXICAN PESO - CME","Speculators net position (% of OI)",7.8
2020-05-12,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",7.8
2020-05-12,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",7.8
2020-05-12,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",-39.2
2020-05-12,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",10.6
2020-05-12,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",-4.1
2020-05-12,"SWISS FRANC - CME","Speculators net position (% of OI)",27.6
2020-05-12,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",33.4
2020-05-12,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",13.5
2020-05-12,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-12.8
2020-05-19,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",0.2
2020-05-19,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-6.1
2020-05-19,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",0.6
2020-05-19,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",-17.5
2020-05-19,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-6.4
2020-05-19,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",31.5
2020-05-19,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",32.1
2020-05-19,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",17.2
2020-05-19,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",36.1
2020-05-19,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",36.1
2020-05-19,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",19.1
2020-05-19,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-3.8
2020-05-19,"EURO FX - CME","Smart money net position (% of OI)",-43.6
2020-05-19,"JAPANESE YEN - CME","Smart money net position (% of OI)",-40.9
2020-05-19,"MEXICAN PESO - CME","Smart money net position (% of OI)",-9.6
2020-05-19,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-0.199999999999999
2020-05-19,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-0.199999999999999
2020-05-19,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",39.9
2020-05-19,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",-9.9
2020-05-19,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",5.5
2020-05-19,"SWISS FRANC - CME","Smart money net position (% of OI)",-26.7
2020-05-19,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",-35.7
2020-05-19,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-12.1
2020-05-19,"VIX FUTURES - CBOE","Smart money net position (% of OI)",15.7
2020-05-19,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-0.200000000000001
2020-05-19,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",6.1
2020-05-19,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",-0.799999999999999
2020-05-19,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",17.4
2020-05-19,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",6.4
2020-05-19,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",-31.5
2020-05-19,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",-32
2020-05-19,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",-17.2
2020-05-19,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",-36.3
2020-05-19,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",-36.3
2020-05-19,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",-18.9
2020-05-19,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",3.9
2020-05-19,"EURO FX - CME","Speculators net position (% of OI)",43.7
2020-05-19,"JAPANESE YEN - CME","Speculators net position (% of OI)",41
2020-05-19,"MEXICAN PESO - CME","Speculators net position (% of OI)",9.5
2020-05-19,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",7.105427357601e-15
2020-05-19,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",7.105427357601e-15
2020-05-19,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",-39.9
2020-05-19,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",10
2020-05-19,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",-5.5
2020-05-19,"SWISS FRANC - CME","Speculators net position (% of OI)",26.6
2020-05-19,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",35.7
2020-05-19,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",12.1
2020-05-19,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-15.7
2020-05-26,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-1.2
2020-05-26,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-8.5
2020-05-26,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-0.0999999999999996
2020-05-26,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",-19.5
2020-05-26,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-7.7
2020-05-26,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",30.1
2020-05-26,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",32.6
2020-05-26,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",15.8
2020-05-26,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",35.4
2020-05-26,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",35.4
2020-05-26,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",16.3
2020-05-26,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-4.1
2020-05-26,"EURO FX - CME","Smart money net position (% of OI)",-44.6
2020-05-26,"JAPANESE YEN - CME","Smart money net position (% of OI)",-42.7
2020-05-26,"MEXICAN PESO - CME","Smart money net position (% of OI)",-11.1
2020-05-26,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-1.2
2020-05-26,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-1.2
2020-05-26,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",33.7
2020-05-26,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",-8.6
2020-05-26,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",5.5
2020-05-26,"SWISS FRANC - CME","Smart money net position (% of OI)",-27.6
2020-05-26,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",-39.7
2020-05-26,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-11
2020-05-26,"VIX FUTURES - CBOE","Smart money net position (% of OI)",16.2
2020-05-26,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",1.4
2020-05-26,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",8.6
2020-05-26,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",0.1
2020-05-26,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",19.7
2020-05-26,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",7.6
2020-05-26,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",-30.1
2020-05-26,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",-32.6
2020-05-26,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",-15.9
2020-05-26,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",-35.4
2020-05-26,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",-35.4
2020-05-26,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",-16.5
2020-05-26,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",4.1
2020-05-26,"EURO FX - CME","Speculators net position (% of OI)",44.5
2020-05-26,"JAPANESE YEN - CME","Speculators net position (% of OI)",42.6
2020-05-26,"MEXICAN PESO - CME","Speculators net position (% of OI)",11
2020-05-26,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",1.4
2020-05-26,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",1.4
2020-05-26,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",-33.8
2020-05-26,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",8.6
2020-05-26,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",-5.5
2020-05-26,"SWISS FRANC - CME","Speculators net position (% of OI)",27.7
2020-05-26,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",39.8
2020-05-26,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",11.1
2020-05-26,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-16.1
2020-06-02,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-2.2
2020-06-02,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-9.7
2020-06-02,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-1
2020-06-02,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",-15.6
2020-06-02,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-6.9
2020-06-02,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",28
2020-06-02,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",35.3
2020-06-02,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",10.8
2020-06-02,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",35.4
2020-06-02,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",35.4
2020-06-02,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",12.6
2020-06-02,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-3.5
2020-06-02,"EURO FX - CME","Smart money net position (% of OI)",-45.8
2020-06-02,"JAPANESE YEN - CME","Smart money net position (% of OI)",-36.3
2020-06-02,"MEXICAN PESO - CME","Smart money net position (% of OI)",-13.8
2020-06-02,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-0.5
2020-06-02,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-0.5
2020-06-02,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",26.7
2020-06-02,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",-10.2
2020-06-02,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",6.6
2020-06-02,"SWISS FRANC - CME","Smart money net position (% of OI)",-29.9
2020-06-02,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",-43.1
2020-06-02,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-13.2
2020-06-02,"VIX FUTURES - CBOE","Smart money net position (% of OI)",14.8
2020-06-02,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",2.2
2020-06-02,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",9.70000000000001
2020-06-02,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",0.800000000000001
2020-06-02,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",15.7
2020-06-02,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",6.99999999999999
2020-06-02,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",-27.8
2020-06-02,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",-35.3
2020-06-02,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",-10.7
2020-06-02,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",-35.4
2020-06-02,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",-35.4
2020-06-02,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",-12.6
